"date","open","high","low","close","volume","vix_close"
"2013-04-10","157.1699981689453","158.8699951171875","157.1300048828125","158.6699981689453","135711100","12.359999656677246"
"2013-04-11","158.6999969482422","159.7100067138672","158.5399932861328","159.19000244140625","110142500","12.239999771118164"
"2013-04-12","158.67999267578125","159.0399932861328","157.9199981689453","158.8000030517578","116359900","12.0600004196167"
"2013-04-15","158.0","158.1300048828125","155.10000610351562","155.1199951171875","217259000","17.270000457763672"
"2013-04-16","156.2899932861328","157.49000549316406","155.91000366210938","157.41000366210938","147507800","13.960000038146973"
"2013-04-17","156.2899932861328","156.32000732421875","154.27999877929688","155.11000061035156","226834800","16.510000228881836"
"2013-04-18","155.3699951171875","155.41000366210938","153.5500030517578","154.13999938964844","167583200","17.559999465942383"
"2013-04-19","154.5","155.5500030517578","154.1199951171875","155.47999572753906","149687600","14.970000267028809"
"2013-04-22","155.77999877929688","156.5399932861328","154.75","156.1699981689453","106553500","14.390000343322754"
"2013-04-23","156.9499969482422","157.92999267578125","156.1699981689453","157.77999877929688","166141300","13.479999542236328"
"2013-04-24","157.8300018310547","158.3000030517578","157.5399932861328","157.8800048828125","96781200","13.609999656677246"
"2013-04-25","158.33999633789062","159.27000427246094","158.10000610351562","158.52000427246094","131060600","13.619999885559082"
"2013-04-26","158.3300018310547","158.60000610351562","157.72999572753906","158.24000549316406","95918800","13.609999656677246"
"2013-04-29","158.6699981689453","159.64999389648438","158.4199981689453","159.3000030517578","88572800","13.710000038146973"
"2013-04-30","159.27000427246094","159.72000122070312","158.61000061035156","159.67999267578125","116010700","13.520000457763672"
"2013-05-01","159.3300018310547","159.41000366210938","158.10000610351562","158.27999877929688","138874200","14.489999771118164"
"2013-05-02","158.67999267578125","159.88999938964844","158.52999877929688","159.75","96407600","13.59000015258789"
"2013-05-03","161.13999938964844","161.8800048828125","159.77999877929688","161.3699951171875","144202300","12.850000381469728"
"2013-05-06","161.49000549316406","162.00999450683594","161.4199981689453","161.77999877929688","66882100","12.65999984741211"
"2013-05-07","162.1300048828125","162.64999389648438","161.6699981689453","162.60000610351562","90359200","12.829999923706056"
"2013-05-08","162.4199981689453","163.38999938964844","162.3300018310547","163.33999633789062","97419200","12.65999984741211"
"2013-05-09","163.27000427246094","163.6999969482422","162.47000122070312","162.8800048828125","106738600","13.130000114440918"
"2013-05-10","162.99000549316406","163.5500030517578","162.50999450683594","163.41000366210938","103203000","12.59000015258789"
"2013-05-13","163.1999969482422","163.80999755859375","162.82000732421875","163.5399932861328","81843200","12.550000190734863"
"2013-05-14","163.6699981689453","165.35000610351562","163.6699981689453","165.22999572753906","119000900","12.770000457763672"
"2013-05-15","164.9600067138672","166.4499969482422","164.91000366210938","166.1199951171875","120718500","12.8100004196167"
"2013-05-16","165.77999877929688","166.36000061035156","165.08999633789062","165.33999633789062","109913600","13.06999969482422"
"2013-05-17","165.9499969482422","167.0399932861328","165.72999572753906","166.94000244140625","129801000","12.449999809265137"
"2013-05-20","166.77999877929688","167.5800018310547","166.61000061035156","166.92999267578125","85071200","13.020000457763672"
"2013-05-21","167.0800018310547","167.8000030517578","166.5","167.1699981689453","95804200","13.369999885559082"
"2013-05-22","167.33999633789062","169.07000732421875","165.1699981689453","165.92999267578125","244031800","13.81999969482422"
"2013-05-23","164.16000366210938","165.91000366210938","163.94000244140625","165.4499969482422","211064400","14.06999969482422"
"2013-05-24","164.47000122070312","165.3800048828125","163.97999572753906","165.30999755859375","151573900","13.989999771118164"
"2013-05-28","167.0399932861328","167.77999877929688","165.80999755859375","166.3000030517578","143679800","14.479999542236328"
