baseline,date,portfolio_value,daily_returns,turnover,weight_spy,weight_cash
buy_and_hold_spy,2021-07-07,12007.9377478192,0.0031808631086065464,0.0,1.0,0.0
buy_and_hold_spy,2021-07-08,11920.020466296599,-0.007321597044302464,0.0,1.0,0.0
buy_and_hold_spy,2021-07-09,12070.58716891357,0.012631413095530508,0.0,1.0,0.0
buy_and_hold_spy,2021-07-12,12115.583628865988,0.0037277772259747266,0.0,1.0,0.0
buy_and_hold_spy,2021-07-13,12079.932295003975,-0.002942601442416093,0.0,1.0,0.0
buy_and_hold_spy,2021-07-14,12094.12374623316,0.001174795593436695,0.0,1.0,0.0
buy_and_hold_spy,2021-07-15,12112.468586835856,0.0015168391681463778,0.0,1.0,0.0
buy_and_hold_spy,2021-07-16,12001.706607454413,-0.00914445957794452,0.0,1.0,0.0
buy_and_hold_spy,2021-07-19,11764.26202696274,-0.0197842347141024,0.0,1.0,0.0
buy_and_hold_spy,2021-07-20,11944.248923076937,0.015299463383396272,0.0,1.0,0.0
buy_and_hold_spy,2021-07-21,12044.972840602712,0.008432838110998375,0.0,1.0,0.0
buy_and_hold_spy,2021-07-22,12054.319022997635,0.0007759405121627871,0.0,1.0,0.0
buy_and_hold_spy,2021-07-23,12134.274937351322,0.006632968166940367,0.0,1.0,0.0
buy_and_hold_spy,2021-07-26,12163.349719270434,0.00239608728739249,0.0,1.0,0.0
buy_and_hold_spy,2021-07-27,12136.005164155446,-0.0022481105736577023,0.0,1.0,0.0
buy_and_hold_spy,2021-07-28,12092.392463124519,-0.003593662036313172,0.0,1.0,0.0
buy_and_hold_spy,2021-07-29,12142.928183980983,0.004179133369229593,0.0,1.0,0.0
buy_and_hold_spy,2021-07-30,12096.546908802553,-0.0038196120800266797,0.0,1.0,0.0
buy_and_hold_spy,2021-08-02,12057.434065027772,-0.0032333891704515727,0.0,1.0,0.0
buy_and_hold_spy,2021-08-03,12152.273310071389,0.00786562418936998,0.0,1.0,0.0
buy_and_hold_spy,2021-08-04,12044.972840602713,-0.00882966229699167,0.0,1.0,0.0
buy_and_hold_spy,2021-08-05,12135.658696272816,0.00752893816118938,0.0,1.0,0.0
buy_and_hold_spy,2021-08-06,12186.886296590024,0.0042212459660671,0.0,1.0,0.0
buy_and_hold_spy,2021-08-09,12154.350004758146,-0.002669778895121322,0.0,1.0,0.0
buy_and_hold_spy,2021-08-10,12209.039114988122,0.00449955038390093,0.0,1.0,0.0
buy_and_hold_spy,2021-08-11,12285.533519429042,0.006265391053339675,0.0,1.0,0.0
buy_and_hold_spy,2021-08-12,12295.57158128471,0.0008170635682849259,0.0,1.0,0.0
buy_and_hold_spy,2021-08-13,12301.109785884235,0.00045042270405337703,0.0,1.0,0.0
buy_and_hold_spy,2021-08-16,12341.952856463142,0.0033202752670149493,0.0,1.0,0.0
buy_and_hold_spy,2021-08-17,12247.112555115005,-0.007684383699332553,0.0,1.0,0.0
buy_and_hold_spy,2021-08-18,12118.69867089613,-0.010485237531783986,0.0,1.0,0.0
buy_and_hold_spy,2021-08-19,12096.546908802555,-0.001827899405302813,0.0,1.0,0.0
buy_and_hold_spy,2021-08-20,12154.696472640779,0.00480712093100788,0.0,1.0,0.0
buy_and_hold_spy,2021-08-23,12233.960507533722,0.006521268142841707,0.0,1.0,0.0
buy_and_hold_spy,2021-08-24,12243.99751308487,0.0008204216079468196,0.0,1.0,0.0
buy_and_hold_spy,2021-08-25,12259.227311657432,0.0012438583523302071,0.0,1.0,0.0
buy_and_hold_spy,2021-08-26,12189.309459159414,-0.0057032837976283,0.0,1.0,0.0
buy_and_hold_spy,2021-08-27,12272.726883425868,0.006843490564083732,0.0,1.0,0.0
buy_and_hold_spy,2021-08-30,12255.765801744663,-0.001382014106751761,0.0,1.0,0.0
buy_and_hold_spy,2021-08-31,12250.228653449658,-0.00045179945378992503,0.0,1.0,0.0
buy_and_hold_spy,2021-09-01,12237.420961141966,-0.0010455063876775306,0.0,1.0,0.0
buy_and_hold_spy,2021-09-02,12283.110356859652,0.0037335804548004337,0.0,1.0,0.0
buy_and_hold_spy,2021-09-03,12257.84355273594,-0.0020570363197626174,0.0,1.0,0.0
buy_and_hold_spy,2021-09-07,12164.388066613814,-0.007624137616054516,0.0,1.0,0.0
buy_and_hold_spy,2021-09-08,12139.813141950848,-0.0020202351756940518,0.0,1.0,0.0
buy_and_hold_spy,2021-09-09,12090.662236320395,-0.004048736587271229,0.0,1.0,0.0
buy_and_hold_spy,2021-09-10,12000.322848532927,-0.0074718312381671925,0.0,1.0,0.0
buy_and_hold_spy,2021-09-13,12090.315768437766,0.007499208233038512,0.0,1.0,0.0
